# 3D Systems, Inc.
# New Model
-60.7897565 -37.0438546 88.4219632
-60.7593618 -35.7367471 88.8661668
-60.3063591 -37.6934297 88.1160051
-60.2613650 -36.8071906 88.7241960
-60.2340773 -38.6988372 87.2246549
-60.2151006 -36.1316167 88.9855996
-60.1887666 -35.5123580 89.1401172
-60.0276478 -39.4542962 86.7069513
-59.9155501 -41.0684496 86.2200409
-59.7092696 -36.4755839 89.0700445
-59.6950017 -42.3300005 85.8229995
-59.6240498 -40.3975472 86.3454044
-59.5929660 -37.0799154 88.8049677
-59.5568344 -38.0672626 87.4024108
-59.5491640 -38.7368686 86.8060961
-59.5061854 -37.5628211 88.2278606
-59.5013462 -35.8260907 89.3435329
-59.3664385 -39.7164114 86.4247009
-59.3631379 -39.2026082 86.5368098
-59.3276173 -36.3144949 89.2754346
-59.2946447 -41.3252898 86.0642418
-59.2871234 -36.6197601 89.1640633
-59.0946935 -37.5883318 87.9698247
-59.0475574 -38.1529070 86.7823362
-58.9773841 -37.6473069 87.3008668
-58.9657798 -36.8261747 89.1089439
-58.9517653 -38.7425236 86.4858627
-58.9337200 -40.1547998 86.2622410
-58.8374771 -42.9858789 85.4233950
-58.8123016 -37.1986516 88.7347236
-58.8046499 -35.6403776 89.6304697
-58.7896183 -36.2852775 89.4608125
-58.7603971 -37.3655073 87.8043249
-58.7346628 -39.4748449 86.3249600
-58.7082282 -40.8901237 86.1054510
-58.6746708 -36.9138941 89.0913457
-58.6542413 -37.2989178 88.2623792
-58.5973077 -36.7075279 89.2881304
-58.5730933 -37.5461355 86.7945477
-58.5544221 -37.1585637 87.3679221
-58.5193336 -41.8095365 85.8340338
-58.5185066 -38.1443463 86.4045098
-58.3220273 -36.8650518 89.2071426
-58.3027527 -38.7860574 86.2782598
-58.2920238 -36.9878560 88.0180001
-58.2753234 -35.7555300 89.8020118
-58.2372770 -40.8542939 86.0790610
-58.2237020 -36.5582593 89.5141140
-58.2152568 -36.7071219 87.5066221
-58.2013875 -37.0404273 88.6130929
-58.1955500 -43.6679572 85.0435123
-58.1867173 -36.8566550 86.8926197
-58.1769757 -36.9860195 88.9823660
-58.1726208 -40.3323732 86.1676037
-58.1634417 -42.8341664 85.3912160
-58.1521206 -41.2593968 85.9772563
-58.1224374 -36.6659351 87.8356397
-58.0554418 -38.1954871 86.2377211
-58.0472387 -36.1701548 89.7587687
-57.9855815 -36.2955779 87.2155204
-57.9720140 -36.8598849 89.2403349
-57.9674765 -36.3483876 87.7144933
-57.9649322 -36.5829691 88.0578980
-57.9615682 -41.6744798 85.8338326
-57.9512604 -38.5554135 86.2311944
-57.9402186 -35.4051329 89.9898857
-57.9333939 -36.9188376 88.9044404
-57.9262003 -40.9034640 86.0470906
-57.9020940 -37.4521837 86.3403678
-57.8698218 -39.4423008 86.2669721
-57.8647852 -36.2807252 86.7003351
-57.8616261 -36.8756726 88.7707993
-57.8541681 -38.8581902 86.2537771
-57.8421503 -36.6963521 86.4202902
-57.8318313 -36.8592963 89.1305879
-57.7963889 -38.3020677 86.2168595
-57.7905402 -36.6893597 89.5100236
-57.7844977 -36.4320390 89.7229165
-57.7703789 -35.9068923 86.9627446
-57.7477179 -36.7906205 89.3277898
-57.7303171 -36.6803706 88.5388553
-57.7289313 -37.9644372 86.2215981
-57.7210002 -44.5169993 84.6169963
-57.7057190 -35.8034596 87.5153393
-57.7054024 -38.5651626 86.2452537
-57.6913469 -35.7337855 90.0308788
-57.6818623 -36.1563936 88.1010443
-57.6708019 -35.8900651 86.6260901
-57.6527901 -35.3557505 90.1079699
-57.6105341 -36.7445536 89.0037119
-57.5882979 -36.7166325 89.4362777
-57.5843938 -36.5204066 89.7346810
-57.5787798 -42.2088839 85.5568796
-57.5674102 -36.7416255 89.2877653
-57.5543605 -40.6984873 86.0816911
-57.5508550 -36.4117026 89.8314267
-57.5330816 -38.2501036 86.2412825
-57.5244315 -41.3349345 85.8826786
-57.5059354 -36.1984186 89.9536535
-57.4936830 -36.0535569 86.2016454
-57.4675910 -36.5778394 89.7002369
-57.4640073 -35.3453830 86.7999420
-57.4396588 -36.6376080 89.5788893
-57.4083515 -36.7677324 86.0096589
-57.4042760 -36.6651826 89.4517154
-57.3957600 -38.7590677 86.3411278
-57.3836491 -35.5357155 88.1077200
-57.3823899 -40.1387699 86.2204134
-57.3328435 -36.4430994 89.8795277
-57.3287569 -37.7907455 86.2895697
-57.2979674 -38.2251926 86.3151401
-57.2808981 -36.0362567 88.5759220
-57.2699569 -35.3480913 90.2691931
-57.2411567 -43.2471819 85.0494057
-57.2380200 -36.5869403 89.3469229
-57.2310053 -35.3822261 86.0517025
-57.1968444 -36.5358442 89.7643194
-57.1954921 -36.6028361 89.5941630
-57.1855977 -36.2692513 85.7476741
-57.1580753 -36.3947973 89.0162364
-57.1452789 -35.8282775 90.2309567
-57.1332425 -39.4484438 86.3898620
-57.0948869 -37.1977501 86.1447826
-57.0842773 -35.7512124 85.6691226
-57.0531599 -36.4328511 89.9381936
-57.0310801 -36.5963355 85.5823308
-57.0080690 -36.9466469 85.6776983
-56.9956973 -35.3828669 88.6134207
-56.9899827 -36.2563580 90.1210085
-56.9879450 -38.1959565 86.4812061
-56.9703467 -36.5184322 89.7505134
-56.9541976 -36.5151130 89.6111429
-56.9272339 -35.8815677 88.9023989
-56.9266081 -36.4674479 89.8737386
-56.9219999 -35.4069993 90.4479995
-56.8904318 -35.3471152 90.3825834
-56.8745956 -36.1639671 85.3789374
-56.8297431 -36.3898687 90.0092199
-56.8262860 -42.6166691 85.2201357
-56.8022914 -36.3523103 89.4454196
-56.7959063 -38.8018228 86.5607634
-56.7644536 -40.6628288 85.9973356
-56.7412563 -35.5569869 85.2520689
-56.7316152 -37.5202931 86.5456387
-56.7225665 -39.8677625 86.3057375
-56.7093492 -36.0483974 89.2010629
-56.6640012 -45.0440012 84.0340033
-56.6619225 -41.7755917 85.4851902
-56.6473566 -37.0888226 85.7147127
-56.6436090 -44.0260507 84.5299289
-56.6120781 -36.2792425 90.1730061
-56.6110015 -35.4029983 89.0519992
-56.6020571 -36.3877825 89.8782909
-67.3509985 -29.3240007 85.4630023
-67.1614483 -24.8156060 84.5243260
-67.1409965 -25.5020000 84.7949982
-67.0114830 -24.5880298 84.5668167
-66.8139458 -30.6719411 85.9082043
-66.7096302 -26.2038764 85.2186903
-66.7020008 -32.6620005 86.1509964
-66.6572824 -29.7785979 85.8920068
-66.4879903 -24.6669166 84.9775374
-66.4382353 -29.1448701 85.9328657
-66.3244277 -31.1758220 86.2237215
-66.2501901 -25.3920369 85.3272900
-66.1978722 -33.0521390 86.4241272
-66.1880001 -27.7399998 85.8870000
-66.0947561 -26.2082368 85.5966359
-66.0710037 -33.8679999 86.5050033
-66.0079420 -29.9973041 86.2708539
-65.9607127 -28.9238654 86.1620158
-65.8123717 -32.6339640 86.6158754
-65.8085793 -24.7387085 85.4502693
-65.7412484 -31.3992985 86.5714103
-65.6522214 -29.2132422 86.3655955
-65.4883087 -25.6423671 85.8364925
-65.4739738 -28.6064893 86.3704011
-65.3123483 -26.6641956 86.1196443
-65.2656555 -30.3844083 86.7317766
-65.2340651 -27.9817320 86.3910168
-65.2095377 -33.5642137 86.9636089
-65.1585907 -27.4173897 86.3319710
-65.1551038 -33.8572897 86.9823322
-65.1296601 -31.9618508 86.9540796
-65.1217252 -29.4177532 86.6722688
-64.9768859 -32.9138860 87.0689303
-64.8333877 -31.0764145 87.0435461
-64.7771209 -34.6582457 87.0922431
-64.7236630 -24.7319750 86.1051902
-64.6784380 -27.7306046 86.6143107
-64.6582320 -34.3448222 87.1917903
-64.6352693 -28.4756254 86.7580473
-64.5880252 -33.6271673 87.2687176
-64.5462796 -25.9505659 86.3931701
-64.5364672 -30.1428866 87.0868117
-64.3507317 -27.0031989 86.6449624
-64.2125905 -31.8591185 87.4173939
-64.1858205 -29.2962771 87.1165916
-64.0204772 -30.8138411 87.4311402
-63.9725104 -27.8298575 86.9497806
-63.9245510 -34.9826030 87.5076801
-63.7783483 -32.9547301 87.6580551
-63.7528002 -25.3761020 86.7201537
-63.7217760 -28.5782125 87.1912315
-63.7186095 -30.0012883 87.4567106
-63.6626482 -34.1299474 87.6934826
-63.5839626 -26.2615494 86.8968666
-63.5650009 -24.4755950 86.7177024
-63.4185895 -31.2968455 87.7579674
-63.3624345 -30.5832606 87.7042264
-63.3384064 -29.2714033 87.4854028
-63.3069649 -32.0779793 87.8598318
-63.2522628 -28.0279554 87.2908458
-63.1600320 -27.2037219 87.1999562
-63.1116927 -35.1796784 87.8835395
-63.0539358 -25.7222820 87.0867521
-62.9524291 -25.0755325 87.0880559
-62.9228055 -28.6103114 87.5258297
-62.8821328 -33.4716626 88.0755186
-62.8586784 -32.6370820 88.0704299
-62.8406033 -29.9836267 87.8072158
-62.7942979 -30.8689848 87.9629850
-62.7941117 -32.1189873 88.0824998
-62.7937019 -31.6265076 88.0448595
-62.6597628 -24.3485086 87.1743783
-62.6275912 -29.2076133 87.7474099
-62.6231208 -34.3167521 88.1822258
-62.6010001 -26.3168681 87.3354003
-62.4762475 -27.9229656 87.5817239
-62.3237528 -25.5499631 87.4011368
-62.2543395 -24.9042548 87.4019265
-62.2088537 -33.0302678 88.3404762
-62.2068644 -32.1291536 88.2877484
-62.2053482 -31.2955566 88.2171914
-62.1979646 -35.0965336 88.3295909
