# 3D Systems, Inc.
# New Model
-62.5126436 -2.4129695 -85.1430371
-37.5594087 -16.7035330 85.4146108
-37.6050435 -16.2487552 85.4772702
-62.3316839 -7.7533694 -85.3129253
-37.8022417 -16.9322006 85.5591372
-62.1853322 -2.0655876 -85.1221532
-62.2799098 -1.7063464 -85.4782909
-62.4633692 -0.5785918 -86.5974501
-62.1765666 -4.0634475 -84.1087997
-62.2769035 -9.6360249 -83.4200829
-62.6924336 -5.0735110 -84.9245563
-38.8880000 12.6529820 -70.1492652
-39.7354998 12.7213607 -70.1085702
-39.1111411 13.2116005 -70.2496618
-44.9092351 -9.2907902 84.6023485
-61.9537607 -8.9131957 -83.7099999
-62.4364428 -4.2070360 -85.8674720
-62.4810904 -3.4813203 -85.8005881
-41.4322168 10.2076810 77.9014677
-41.6206047 10.5965575 77.8723955
-41.8234691 9.7031109 77.7356550
-62.3899885 -4.7591985 -85.8059749
-62.6196042 -3.3524185 -85.8074501
-62.6663417 -5.2384180 -84.9844590
-39.3745378 13.8935568 -70.7472935
-40.0312729 13.5363098 -70.6386566
-39.8748927 13.8949137 -71.0578561
-62.2899719 -0.9476379 -86.1193314
-62.0650649 -1.2120641 -85.6636614
-62.4004491 -5.2787834 -85.4947418
-62.6005903 -5.6795399 -84.8334208
-62.4599531 -5.8443910 -84.9451870
-44.7772928 -6.7028860 82.5883746
-44.5930772 -6.3649137 82.5110227
-45.2148654 -6.5630609 82.4417621
-45.3504547 -9.4636837 84.9995166
-62.5416189 0.0061901 -87.1049911
-62.4211580 0.2135390 -87.0945975
-62.4837317 0.7031272 -87.4407068
-62.1581413 -4.7546173 -83.9649215
-62.3286627 -5.1189214 -84.0022489
-61.9173907 -5.3524924 -83.9161649
-59.0934865 -7.2053070 -84.6550614
-59.3719743 -7.4487841 -85.0591585
-59.1976494 -7.1875034 -85.1399824
-59.5940091 -7.8190090 -84.7858861
-62.2262806 -6.3750767 -83.9678422
-51.6280308 2.1565836 81.3139379
-51.6749732 2.0741143 80.8870345
-51.3855927 1.7072292 81.1542049
-49.6999063 5.3630141 79.0843815
-49.0713790 4.9841809 79.1770071
-49.3232347 5.5589313 78.9792091
-51.9207977 2.4589167 80.5937424
-51.7220199 2.0294108 80.3538635
-51.9071929 2.5583033 81.1355188
-61.9898625 -5.9474893 -83.8497803
-45.1665632 -4.0133060 81.5915614
-45.1787263 -3.6912016 81.5034285
-45.5225594 -3.9703557 81.6131532
-62.4710284 -0.0091078 -87.0219991
-38.7921482 31.9577679 75.2307251
-37.9072130 31.9018848 75.2582401
-38.4931304 32.1436301 74.8527795
-61.7241450 -3.1165478 -86.0331282
-62.2401386 -3.3290407 -85.7187286
-61.5384690 -3.0239145 -85.9613866
-39.2026007 31.9489725 75.1472935
-39.2081141 31.8241082 75.5025670
-45.9324084 16.0221159 -74.5721534
-45.9749550 15.5973751 -74.5515674
-46.3602543 16.1281768 -74.6131167
-46.2386422 10.9825395 -68.0053085
-45.8868220 11.5667703 -68.4585050
-45.5616079 10.7255438 -68.2649240
-44.9503921 -7.7125495 83.0058157
-45.1522022 -7.6819630 82.9485506
-45.0851433 -7.8478269 83.0513984
-62.2931868 -0.3503776 -86.6045356
-62.1536486 -0.2456518 -86.5029693
-44.4690175 -9.2897182 84.3513831
-44.8597595 -9.1789616 84.3418166
-44.6063280 -9.3490565 84.5666528
-40.3185189 11.3123050 78.1697556
-40.4814184 10.8865341 78.1648085
-40.0361866 10.8263372 78.3144161
-61.8738793 -1.5255122 -85.2382183
-62.3128451 -7.8557767 -84.3591839
-62.2422993 -8.2054455 -84.5633894
-61.9339235 -8.0874134 -84.1560289
-61.9446300 -8.5735321 -84.7994983
-62.2862875 -3.4941086 -84.4365209
-62.1791072 -3.2442368 -84.4982043
-62.2892454 -0.1842638 -86.6984278
-62.3554848 0.0155337 -86.9000182
-62.1569455 0.1515623 -86.7257416
-37.7478562 4.3545328 79.3167502
-37.6638994 4.8539289 79.4036910
-38.3217484 4.3310230 79.1087821
-62.4657534 -6.2937057 -85.0207806
-62.2439459 -6.1272029 -85.4747221
-62.1508472 -5.6834654 -85.8186856
-61.8590526 -3.8772484 -86.9826674
-61.8762895 -3.9317813 -86.9477615
-61.9213656 -3.9395220 -86.8516415
-62.0385595 -3.8039214 -86.5523815
-61.9724095 -3.1752982 -85.5937079
-62.1449053 -6.6569978 -85.5923072
-62.0011762 -3.7623309 -84.2821151
-38.7335904 32.2954021 74.5050833
-39.1262360 32.1094468 74.7788176
-37.2785777 30.1031899 73.5833943
-37.3189226 30.1471278 73.7726241
-37.5682600 30.2860625 73.7126172
-37.5089236 30.4216910 74.4034573
-37.8563143 30.6884702 74.5100752
-37.5942029 30.3739645 74.0726516
-38.0385481 31.0272593 74.9629214
-38.1227210 31.1344471 74.9335662
-38.0587839 30.9976265 74.7786239
-62.1256381 -4.5023486 -86.3379166
-62.0491467 -5.1124957 -86.2505436
-62.1474385 -7.5256666 -85.4900703
-61.9554706 -7.2166328 -85.7297629
