# 3D Systems, Inc.
# New Model
43.5493700 12.3509066 -20.7285099
-61.1407757 -27.4532791 -76.9549459
-61.2100735 -26.2274910 -77.3293898
-61.3209829 -25.8207079 -77.5306374
-61.6200827 -25.5934391 -77.8262615
-41.1830954 -30.1514994 81.3829452
-40.7386757 -30.1610641 81.1986029
-41.0126373 -29.7661163 81.2238231
-61.3140017 -29.2440001 -78.6390007
-61.0705279 -29.8080165 -78.9273605
-61.0633120 -31.0987588 -78.8291544
-61.4189990 -37.8229991 -78.3379972
-59.7245656 -37.6498401 -78.4022361
-60.6199652 -37.0353647 -78.2892480
-60.5912730 -37.8242135 -78.3698708
-60.7608408 -38.5879613 -78.3677250
-61.0067546 -32.1106501 -78.6537379
-61.2627007 -28.0532166 -78.5048231
-61.3049939 -28.5591148 -78.4154162
-61.1977614 -28.4818076 -78.6936730
-61.1216649 -28.0539133 -78.7971392
-61.3459982 -29.2460006 -78.5700008
-61.3199994 -28.5449997 -78.0169964
-61.3210015 -29.4499993 -77.8610036
-61.3210015 -29.2620007 -77.9279992
-60.7997142 -28.5968669 -76.5707865
-60.9703474 -29.0656667 -76.7442062
-60.6074445 -27.6277997 -76.5209496
-60.6383868 -28.1904787 -76.4636472
-60.7702620 -26.9477144 -76.7913982
-60.9090067 -26.4242459 -77.0331323
-60.8384237 -25.7872753 -77.1387666
-61.1330010 -29.9950000 -77.1579966
-60.7094429 -29.5842756 -76.6185820
-45.6522740 -23.9285380 84.4148695
-46.1377688 -23.8976721 83.7546214
-46.0422449 -23.4806966 83.9877278
-45.5399901 -24.7569401 83.8236809
-60.8657375 -27.8182961 -79.1321471
-60.8710013 -27.0860009 -79.2260021
-61.0640012 -34.2620015 -77.9780000
-60.9381422 -35.0652002 -77.9868886
-60.8989522 -28.5780560 -79.0814087
-60.8703531 -29.2557646 -79.1071281
-60.6712662 -32.7076875 -78.6449760
-60.5960004 -32.8169987 -78.6050037
-60.5978221 -31.4396061 -79.0175349
-60.4740269 -35.2383181 -77.9230967
-59.8726235 -35.5743468 -77.9716298
-59.6822128 -36.3539606 -78.2190412
-60.1996630 -37.1212326 -78.3149377
-60.7818477 -30.1985275 -79.1056678
-60.7959777 -30.7573620 -79.0225416
-60.6100261 -29.5993928 -79.2957470
-45.7921810 -24.9862857 83.2381472
-46.2713353 -24.5715138 83.2943842
-60.3995211 -26.3335127 -76.6348913
58.5844070 -66.0225898 -3.3558300
58.5249364 -65.2010292 -3.1053976
58.7397180 -65.6921864 -2.6160148
58.7815717 -65.2732104 -2.0583121
58.6407036 -65.0941655 -2.5646514
-60.6190003 -30.0110001 -76.5170008
-60.5099387 -34.6467271 -77.8486803
-60.8839989 -33.5480012 -77.9580027
-60.3152625 -34.0916924 -77.7445138
-60.5703592 -32.1434662 -78.8767338
-60.5030656 -28.9900992 -76.3786212
-60.4406260 -28.5079982 -76.3075203
-60.2406599 -27.0223506 -76.3523355
-60.3288487 -33.5222147 -77.7854398
-60.6030002 -33.1009999 -77.9440030
-60.8780012 -30.7090003 -77.1730021
-60.6169999 -30.7199992 -76.7069981
-60.6039986 -31.4080007 -77.1880001
61.7978498 -10.7681891 19.2928351
61.5853630 -10.8771762 18.5697358
61.3679551 -10.5348099 18.8315995
-60.4789257 -27.5059994 -79.5613825
-60.4105219 -28.2118451 -79.5642659
-60.8649999 -26.3710003 -79.2089999
-60.5569221 -26.8521477 -79.5458108
-60.5658963 -26.1673685 -79.5816854
-60.8140007 -25.6570000 -79.1900009
-60.4300201 -28.9407112 -79.4934705
-60.2891184 -30.6373145 -79.3459713
-60.2870956 -29.9837515 -79.4591382
-60.2533408 -28.0788988 -76.1945918
-60.7439987 -26.3889991 -78.4929991
-60.6050007 -27.1090008 -78.2679990
-60.3585131 -26.5908372 -78.4692094
-60.4962446 -26.1947289 -78.5531625
-60.6020018 -25.6699994 -78.6769986
-60.1155087 -27.5598206 -76.1553720
-42.8590998 -30.2585997 79.1398436
-42.5578095 -30.1790070 79.6442181
-42.5790325 -30.0821327 79.4372186
-59.7810894 -26.4982451 -76.0894269
-59.9166006 -25.8963499 -76.3371512
-60.3274517 -25.7557333 -76.7111704
-60.0032471 -28.7025850 -75.9959817
-60.3293702 -30.0035179 -76.3323978
-60.1030290 -29.5214951 -76.1132240
-60.2689572 -30.5852164 -76.3923526
-60.1470247 -31.3459970 -76.5995085
61.8568361 -10.9723900 18.9648177
-60.6059991 -29.2610005 -77.9210031
-60.3049994 -29.8880003 -77.9310018
-59.9859990 -29.3530002 -78.0259967
-60.6059991 -27.8280005 -78.0749992
-60.6059991 -28.5449997 -77.9720023
-59.8856658 -28.5180118 -78.1666264
-60.1223707 -27.1761604 -78.3717111
-59.7513169 -27.8036911 -78.3408806
-59.6926920 -33.6502157 -77.5071979
-59.8880015 -33.1390016 -77.9379979
-59.7546361 -34.6926674 -77.7096376
-59.8061904 -34.1717042 -77.5924623
-60.1469986 -32.1360007 -77.2010013
-60.6030002 -33.1009999 -77.9440030
-60.4779571 -32.8028314 -78.6652714
-59.8810017 -33.2599990 -78.6560029
-60.0311570 -31.9277495 -79.2755857
-59.7709641 -31.3076489 -79.5793757
-60.2501035 -26.1309184 -78.6104649
-60.1276606 -32.3953480 -79.0734887
-59.8937422 -29.2963479 -79.8433125
-60.2296889 -26.5895780 -79.9212158
-60.2334440 -25.8468781 -80.0736248
-60.5881438 -25.4658535 -79.6215236
